,DG_AG,AD_NIH,DG_SEX,CH,RF_DM,RF_HC,AT_LY
0,0.000756933877710253,0.0012602376518771052,0.00043750432087108493,0.0007579835946671665,0.001115524093620479,0.0009457611595280468,0.0003770087205339223
1,0.00576162850484252,0.003747057169675827,0.002495817607268691,0.0037010698579251766,0.002880407962948084,0.0035268343053758144,0.004479495342820883
2,0.1938571184873581,0.3356531262397766,0.02692052535712719,0.051603835076093674,0.2219003140926361,0.10293269157409668,0.14355024695396423
3,0.003802560968324542,0.004142905119806528,0.0014797659823670983,0.0022462699562311172,0.002878493396565318,0.0020020143128931522,0.002564235357567668
4,0.000630621041636914,0.0005996671388857067,0.0001146681752288714,0.00042298916378058493,0.000508570927195251,0.0007206802256405354,0.0004687900946009904
5,0.002350874012336135,0.0017870559822767973,0.00028638611547648907,0.0009252179879695177,0.000668116903398186,0.0015012320363894105,0.0003347530437167734
6,0.00102223118301481,0.00037370604695752263,0.00028685940196737647,0.0006982720806263387,0.0006277205538935959,0.00010210958862444386,0.0006643088418059051
7,0.0006546605727635324,0.00029595906380563974,0.0003681801608763635,0.00021452148212119937,0.000655670533888042,6.801090785302222e-05,0.0001740556035656482
8,0.004224782809615135,0.0056536076590418816,0.003202756168320775,0.0029021434020251036,0.002561809029430151,0.0029970998875796795,0.0030754993204027414
9,0.21469980478286743,0.16553397476673126,0.038268331438302994,0.047176823019981384,0.044174980372190475,0.08323358744382858,0.051405712962150574
10,0.0004825335927307606,0.0006769150495529175,0.00026643802993930876,0.0004066652909386903,0.0001862266071839258,0.00021577572624664754,0.00014354598533827811
11,0.0005197838763706386,0.0007067141123116016,0.00022492102289106697,0.0007742381421849132,0.000672108493745327,0.0007243316504172981,0.0012699442449957132
12,0.1249360740184784,0.1253005862236023,0.029004083946347237,0.0752343013882637,0.09550702571868896,0.03169630840420723,0.06609102338552475
13,0.0010900669731199741,0.0017104495782405138,0.0003961521724704653,0.0006537172012031078,0.0009497993742115796,0.0006203502998687327,0.0011044847778975964
14,0.19042754173278809,0.23893293738365173,0.017908917739987373,0.08486690372228622,0.17741934955120087,0.06434637308120728,0.16500349342823029
15,0.0008490359759889543,0.0021799602545797825,0.0007092698942869902,0.0008780976058915257,0.0009806167799979448,0.0009006668697111309,0.0007517999038100243
16,0.0019876935984939337,0.002224003430455923,0.0010436897864565253,0.001073947874829173,0.0013244843576103449,0.0017018988728523254,0.0021257915068417788
17,0.0014567734906449914,0.0012315986678004265,0.00039032704080455005,0.0006702097016386688,0.0016947542317211628,0.0004959517391398549,0.0007146205171011388
18,0.002919540973380208,0.0034416685812175274,0.001405423739925027,0.0023793550208210945,0.0027430423069745302,0.0014279100578278303,0.0020992462523281574
19,0.0015682019293308258,0.0009272274328395724,0.0008993810042738914,0.0006702425889670849,0.0004963194951415062,0.001045572105795145,0.000986468861810863
20,0.0016857044538483024,0.0018111505778506398,0.0010846214136108756,0.0008862416725605726,0.0011405838886275887,0.0011632399400696158,0.0019199878443032503
21,0.12484738230705261,0.18098270893096924,0.014870479702949524,0.06520125269889832,0.08824601024389267,0.06377310305833817,0.07769753038883209
22,0.001589569146744907,0.002187006175518036,0.0007561928941868246,0.001704077934846282,0.0015070580411702394,0.0011022641556337476,0.001079153036698699
23,0.1346539705991745,0.11244023591279984,0.006214141845703125,0.02565966174006462,0.08641725778579712,0.06777136027812958,0.1023014709353447
24,0.16544637084007263,0.2785991430282593,0.021546170115470886,0.037510260939598083,0.1910080760717392,0.020633254200220108,0.01512156892567873
25,0.0006873973179608583,0.0010082887019962072,0.0004790586535818875,0.0004720295546576381,0.00018257916963193566,0.00046919952728785574,0.0007102851523086429
26,0.0025679487735033035,0.0014790327986702323,0.0006871931254863739,0.0007468643598258495,0.0006119810859672725,0.000658454664517194,0.0008555258973501623
27,0.0006708625587634742,0.0005391539307311177,0.00021913868840783834,0.0007880096673034132,0.0006952126859687269,0.0004095200856681913,0.0004183115088380873
28,0.001623567775823176,0.004211295861750841,0.0009107210789807141,0.00252263224683702,0.0030634915456175804,0.0023389195557683706,0.0036011768970638514
29,0.0007861294434405863,0.0009418452391400933,0.00028179652872495353,0.0009240066283382475,0.0008317753672599792,0.00045532811782322824,0.0007260286365635693
30,0.30418235063552856,0.1721457690000534,0.014482672326266766,0.028688043355941772,0.08383409678936005,0.07231569290161133,0.05709857493638992
31,0.00044860425987280905,0.0010228337487205863,0.0005497994716279209,0.0004816542787011713,0.0005224919877946377,0.0003813562507275492,0.00020570568449329585
32,0.0008240272291004658,0.0014259685995057225,0.000487783458083868,0.0003842854348476976,0.0003638100461103022,0.0005288684042170644,0.00014787286636419594
33,0.002085730666294694,0.0017646391643211246,0.0008881723624654114,0.0010369578376412392,0.00110964837949723,0.0006233644671738148,0.001170547679066658
34,0.0013220271794125438,0.0017408981220796704,0.00014401781663764268,0.0004356871359050274,0.0008851914317347109,0.001099549001082778,0.0003203335509169847
35,0.07399424910545349,0.09466233849525452,0.003336225636303425,0.04870010167360306,0.036046210676431656,0.01904820092022419,0.09014546126127243
36,0.0014934142818674445,0.0024961719755083323,0.0007930095307528973,0.0016571457963436842,0.0012185405939817429,0.0009515772690065205,0.0015320011880248785
37,0.03399541601538658,0.05645420029759407,0.0036300928331911564,0.024131635203957558,0.03353007882833481,0.02522834576666355,0.037526220083236694
38,0.0003632137959357351,0.0004500782524701208,0.00023582795984111726,0.00024591508554294705,0.000279352767392993,0.00016768470231909305,0.00013834652781952173
39,0.00363309308886528,0.006745604332536459,0.0021214259322732687,0.0029496036004275084,0.003431907622143626,0.0019816618878394365,0.0027126134373247623
40,0.1361718326807022,0.16978171467781067,0.019867900758981705,0.07583997398614883,0.09014178812503815,0.08951888978481293,0.04571795463562012
41,0.1344190388917923,0.25381824374198914,0.03911783546209335,0.0815267488360405,0.13697004318237305,0.08545123785734177,0.11798691004514694
42,0.0023617446422576904,0.002146416576579213,0.0011301604099571705,0.0005130649660713971,0.0013889175606891513,0.0016612973995506763,0.00086035585263744
43,0.0015935413539409637,0.0022743199951946735,0.001438938663341105,0.0015922196907922626,0.0017140269046649337,0.0017427507555112243,0.002134449314326048
44,0.0005570543580688536,0.0017131713684648275,0.0005035546491853893,0.001199575955979526,0.0005574145470745862,0.0009148287936113775,0.0008360871579498053
45,0.0021157648880034685,0.003115081461146474,0.001339496928267181,0.002019536215811968,0.0016327925259247422,0.001932276412844658,0.0015051619848236442
46,0.003147957380861044,0.002977248514071107,0.0011078357929363847,0.002389227505773306,0.0015293105971068144,0.0019478282192721963,0.0036799877416342497
47,0.02632652036845684,0.045535605400800705,0.005116064101457596,0.01325361616909504,0.029170237481594086,0.018611758947372437,0.024794161319732666
48,0.12641330063343048,0.13021600246429443,0.006732514593750238,0.013696953654289246,0.08978792279958725,0.09286441653966904,0.08525490760803223
49,0.18287979066371918,0.21656717360019684,0.010032834485173225,0.019918672740459442,0.199095219373703,0.034646015614271164,0.1232236847281456
